region,code,name,address,categories,id,admin_user_id,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Montreal,56164,INSTITUT DE CHIRURGIE VILLE-MARIE (CHU STE-JUSTINE),"1558 AV DOCTEUR PENFIELD, MONTREAL, QC, H3G 1B9",,,,,,,,,,,,,,,,
Montreal,56165,ECHO QUATUOR - GROUPE UNIMAGE,"2720-800 RUE DU SQUARE-VICTORIA, MONTREAL, QC, H3C 0B4",,,,,,,,,,,,,,,,
Montreal,56166,CENTRE RECONST. ESTHETIQUE ORTHOPEDIQUE QUEBEC INC,"304-1361 AV BEAUMONT, MONT-ROYAL, QC, H3P 2W3",,ChIJO1c4JVL2vkwRGZ0swiFJcGM,,Saint-Pascal,CA,QC,G0L 3Y0,+1 418-492-1430,,hospital,https://www.centrevisuelstpascal.com/,47.5308783,-69.8118965,1745782710,hospital,0
Montreal,56169,ENDOSCOPIE BRUNSWICK INC. (CUSM),"210-955 BOUL SAINT-JEAN, POINTE-CLAIRE, QC, H9R 5K3",,,,,,,,,,,,,,,,
Montreal,56172,CENTRE CHIRURGICAL DE L'EST (CIUSSS EST-DE-L'ILE),"501-3232 RUE BELANGER, MONTREAL, QC, H1Y 3H5",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Montreal,56173,INSTITUT CHIRURGIE OCULAIRE MTL-LASERVUE (EST-ILE),"201-1100 AV BEAUMONT, MONT-ROYAL, QC, H3P 3H5",,,,,,,,,,,,,,,,
Montreal,56177,CENTRE CHIRURGICAL OUTREMONT (CHU STE-JUSTINE),"112E-6100 AV DU BOISE, MONTREAL, QC, H3S 2W1",,,,,,,,,,,,,,,,
Montreal,56178,INSTITUT DE L'OEIL DE MONTREAL (NORD-DE-L'ILE),"2300 BOUL MARCEL-LAURIN, MONTREAL, QC, H4R 1J9",,,,,,,,,,,,,,,,
Montreal,56179,CLINIQUE ENDOVISION (CENTRE-OUEST-DE-L'ILE),"3715 AV DUPUIS, MONTREAL, QC, H3T 1E5",,,,,,,,,,,,,,,,
Montreal,56180,OPHTALMO DECARIE,"3125-6900 BOUL DECARIE, COTE-SAINT-LUC, QC, H3X 2T8",,,,,,,,,,,,,,,,
Montreal,56183,CMS ROCKLANDMD (CHU SAINTE-JUSTINE),"500-1538 RUE SHERBROOKE O, MONTREAL, QC, H3G 1L5",,,,,,,,,,,,,,,,
Montreal,56184,CENTRE CHIRURGICAL OUTREMONT (HOPITAL GEN. JUIF),"112E-6100 AV DU BOISE, MONTREAL, QC, H3S 2W1",,,,,,,,,,,,,,,,
Montreal,56185,INSTITUT CHIRURGIE OCULAIRE MTL-LASERVUE (HOP. JUIF),"201-1100 AV BEAUMONT, MONT-ROYAL, QC, H3P 3H5",,,,,,,,,,,,,,,,
Montreal,56186,ENDOSCOPIE BRUNSWICK INC. (OUEST-DE-L'ILE),"955 BOUL SAINT-JEAN, POINTE-CLAIRE, QC, H9R 5K3",,,,,,,,,,,,,,,,
Montreal,56190,CLINIQUE D'ANESTHESIE A.G.M. INC.(CUSM),"5640 RUE PARE, MONT-ROYAL, QC, H4P 2M1",,,,,,,,,,,,,,,,
Montreal,56191,INSTITUT CHIRURGICAL DE WESTMOUNT,"1304 AV GREENE, WESTMOUNT, QC, H3Z 2B1",,,,,,,,,,,,,,,,
Montreal,56194,HAUTE VISION,"5157 AV DE COURTRAI, MONTREAL, QC, H3W 0A9",,,,,,,,,,,,,,,,
Montreal,56313,IMAGERIE MEDVUE INC. (CISSS LANAUDIERE),"6-7999 BOUL DES GALERIES D'ANJOU, ANJOU, QC, H1M 1W9",,,,,,,,,,,,,,,,
Montreal,56315,LEGER RADIOLOGIE INC. (CIUSSS EST-DE-L'ILE),"201-1851 RUE SHERBROOKE E, MONTREAL, QC, H2K 4L5",,,,,,,,,,,,,,,,
Montreal,57001,CLINIQUE REVOLUTION MEDIC,"2300 BOUL MARCEL-LAURIN, SAINT-LAURENT, QC, H4R 1J9",,,,,,,,,,,,,,,,
Montreal,57004,SERVICES MEDICAUX MICHEL SAINE INC.,"1044-1 PLACE VILLE-MARIE, MONTREAL, QC, H3B 4S6",,,,,,,,,,,,,,,,
Montreal,57006,INMF SAINT-PAUL,"420 RUE SAINT-PAUL E, MONTREAL, QC, H2Y 1H4",,,,,,,,,,,,,,,,
Montreal,57007,BOUTIQUE MEDECINE-CABINET DR AZZI,"201-289 AV DUNBAR, MONTREAL, QC, H3P 2H4",,,,,,,,,,,,,,,,
Montreal,57010,COLLECTIF MEDICA ACCES RESEAU,"104-5700 RUE SAINT-ZOTIQUE E, MONTREAL, QC, H1T 3Y7",,,,,,,,,,,,,,,,
Montreal,57016,CLINIQUE MEDICALE OUEST DE L'ILE,"310-307 BOUL DES ANCIENS-COMBATTANTS, SAINTE-ANNE DE BELLEVUE, QC, H9X 0B9",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Montreal,57017,CLINIQUE LOTUS DECARIE,"400-5160 BOUL DECARIE, MONTREAL, QC, H3X 2H9",,,,,,,,,,,,,,,,
Montreal,57020,CENTRE DE SOINS URGENTS HERZL GMF-R,"5858 CH COTE DES NEIGES, MONTREAL, QC, H3S 1Z1",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Montreal,57021,HERZL BREASTFEEDING CLINIC,"556-3755 CH COTE SAINTE CATHERINE, MONTREAL, QC, H3T 1E2",,,,,,,,,,,,,,,,
Montreal,57022,HERZL SITE B,"5858 CH COTE DES NEIGES, MONTREAL, QC, H3S 1Z1",,,,,,,,,,,,,,,,
Montreal,57026,CLINIQUE MEDICALE NEWMAN,"7201 BOUL NEWMAN, LASALLE, QC, H8N 2K3",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Montreal,57028,CLINIQUE IPS + : SNOWDON,"400-5165 CH DE LA QUEEN-MARY, MONTREAL, QC, H3W 1X7",,,,,,,,,,,,,,,,
Montreal,57029,MINDSPACE,"393 AV LAURIER O, MONTREAL, QC, H2V 2K3",,,,,,,,,,,,,,,,
Montreal,57030,CENTRE DE SANTE COLLEGE CANADA,"330-1231 RUE SAINTE-CATHERINE O, MONTREAL, QC, H3G 1P5",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Montreal,57033,CLINIQUE MEDICALE KIDS,"214-3633 BOUL DES SOURCES, DOLLARD-DES-ORMEAUX, QC, H9B 2K4",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Montreal,57038,CLINIQUE SANNED,"132 BOUL JACQUES-BIZARD, MONTREAL, QC, H9C 2T9",,,,,,,,,,,,,,,,
Montreal,57039,CLINIQUE NOVOMED,"940 AV OGILVY, MONTREAL, QC, H3N 1P4",,,,,,,,,,,,,,,,
Montreal,57040,CLINIQUE IPS (HOPITAL NOTRE-DAME),"1560 RUE SHERBROOKE E, MONTREAL, QC, H2L 4M1",,,,,,,,,,,,,,,,
Montreal,57041,CLINIQUE IPS (CLSC DE VERDUN),"400 RUE DE L'EGLISE, VERDUN, QC, H4G 2M4",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Montreal,57043,CLINIQUE IPS (CLSC OLIVIER-GUIMOND),"5810 RUE SHERBROOKE E, MONTREAL, QC, H1N 1B2",,,,,,,,,,,,,,,,
Montreal,57045,CLINIQUE D'IPS DU CIUSSS NIM,"1385 RUE JEAN-TALON E LOCAL E-801, MONTREAL, QC, H2E 1S6",,ChIJY8k07cjdvUwRYlR62JTfwMY,,Témiscouata-sur-le-Lac,CA,QC,G0L 1E0,+1 418-854-2443,,hospital,,47.6836409,-68.8798022,1745782710,hospital,0
Montreal,57058,CLINIQUE SANTE FAMILIALE MONTREAL AUTOCHTONE,"101-3187 RUE SAINT-JACQUES, MONTREAL, QC, H4C 1G7",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Montreal,57060,AU COEUR DE L'ENFANCE,"1159 AV SAINTE-CROIX, MONTREAL, QC, H4L 3Z2",,,,,,,,,,,,,,,,
Montreal,57061,DISTRICT MEDICAL JEUNESSE,"9700 BOUL SAINT-LAURENT, MONTRÉAL, QC, H3L 2N3",,,,,,,,,,,,,,,,
Montreal,57062,PHYSIOVERSAL,"100-6830 AV DU PARC, MONTREAL, QC, H3N 1W7",,,,,,,,,,,,,,,,
Montreal,57077,CLINIQUE CONCORDIA,"100-1538 RUE SHERBROOKE O, MONTREAL, QC, H3G 1L5",,,,,,,,,,,,,,,,
Montreal,57080,DR PETER BLACH,"350-5025 RUE SHERBROOKE O, MONTREAL, QC, H4A 1S9",,,,,,,,,,,,,,,,
Montreal,57081,CENTRE MEDICAL JACK NATHAN HEALTH,"951 RUE DU MARCHE CENTRAL, MONTREAL, QC, H4N 1K2",,ChIJZxf0-wozIU0R2Oiqe-hczZw,,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745782710,hospital,0
Montreal,57082,JEAN-FRANCOIS STEPHAN M.D. INC.,"514-10850 RUE BASILE-ROUTHIER, MONTREAL, QC, H2C 0A9",,,,,,,,,,,,,,,,
Montreal,57086,CLINIQUE P4P5 (JEAN-TALON),"4921 RUE JEAN-TALON O, MONTREAL, QC, H4P 1W7",,,,,,,,,,,,,,,,
Montreal,57087,CLINIQUE P4P5 (OUEST DE L'ILE),"103-483 BOUL BEACONSFIELD, BEACONSFIELD, QC, H9W 4C4",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Montreal,57089,CLINIQUE P4P5 (VERDUN),"3972 RUE WELLINGTON, VERDUN, QC, H4G 1V3",,,,,,,,,,,,,,,,
Montreal,57094,CENTRE MEDICAL DU COLLEGE 2,"306-2100 AV DE MARLOWE, MONTREAL, QC, H4A 3L5",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Montreal,57100,CLINIQUE MEDICALE STEP INC.,"300-5757 BOUL CAVENDISH, COTE SAINT-LUC, QC, H4W 2W8",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Montreal,57104,CENTRE PEDIATRIQUE LUMI,"215-3883 BOUL SAINT-JEAN, DOLLARD-DES-ORMEAUX, QC, H9G 3B9",,,,,,,,,,,,,,,,
Montreal,57107,CENTRE MEDICAL KIRKLAND - DRE YA NING GAO,"100B-17000 BOUL HYMUS, KIRKLAND, QC, H9J 2W2",,ChIJZxf0-wozIU0R2Oiqe-hczZw,,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745782710,hospital,0
Montreal,57109,CLINIQUE PHYSIOVERSAL MONTREAL-NORD,"307-5879 BOUL HENRI-BOURASSA E, MONTREAL-NORD, QC, H1G 2V1",,,,,,,,,,,,,,,,
Montreal,57115,LE M.D.,"95 BOUL HENRI-BOURASSA, MONTREAL, QC, H3L 1M8",,,,,,,,,,,,,,,,
Montreal,57117,CLINIQUE IPS + PARC-EXTENSION,"7085 RUE HUTCHISON, MONTREAL, QC, H3N 1Y9",,,,,,,,,,,,,,,,
Montreal,57131,CLINIQUE IPS SATELLITE: COTE-DES-NEIGES,"5700 CHEMIN DE LA COTE-DES-NEIGES, MONTREAL, QC, H3T 2A8",,,,,,,,,,,,,,,,
Montreal,57134,HEXA PHYSIO,"5850R RUE SAINT-DENIS, MONTREAL, QC, H2S 3L5",,,,,,,,,,,,,,,,
Montreal,57139,CLINIQUE DR TM NGUYEN,"302-5450 CH DE LA COTE-DES-NEIGES, MONTREAL, QC, H3T 1Y6",,,,,,,,,,,,,,,,
Montreal,57142,CLINIQUE MEDICALE 461,"461 BOUL SAINT-JOSEPH E, MONTREAL, QC, H2J 1J8",,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745782710,hospital,0
Montreal,57144,MEDECIN CHEZ VOUS,"140-4625 BOUL DE LA COTE-VERTU, SAINT-LAURENT, QC, H4S 1C8",,,,,,,,,,,,,,,,
Montreal,70166,ETABLISSEMENT DE DETENTION DE MONTREAL,"800 BOUL GOUIN O, MONTREAL, QC, H3L 1K7",,,,,,,,,,,,,,,,
Montreal,70426,ETABLISSEMENT DE DETENTION DE RIVIERE-DES-PRAIRIES,,,,,,,,,,,,,,,,,
Montreal,11900,"ARMAND CHAPUT, MONTREAL, QC, H1C 1S7",,,,,,,,,,,,,,,,,
Montreal,70580,CENTRE DE PRE-LIBERATION DE ST-HUBERT,"1626 SAINT-HUBERT, MONTREAL, QC, H2L 3Z3",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Montreal,80535,LE PHARE ENFANTS ET FAMILLES,"2725 AV DU MONT-ROYAL E, MONTREAL, QC, H1Y 0A1",,,,,,,,,,,,,,,,
Montreal,80565,LA MAISON BLEUE,"3735 AV PLAMONDON, MONTREAL, QC, H3S 1L8",,ChIJuRgL6nIzIU0Ruq9e0oKICvk,,Rouyn-Noranda,CA,QC,J9X 5T2,+1 819-762-6592,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=198&ch_type=&bt_rechType=&theme=autres-ressources&ch_choixReg=&ch_rayon=0&ch_code=&page=310,48.2253979,-79.02105949999999,1745782710,hospital,0
Montreal,80695,CLSC PARTHENAIS ET GMFU DES FAUBOURGS,"2260 RUE PARTHENAIS, MONTREAL, QC, H2K 3T5",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,80705,CPSC DE COTE-DES-NEIGES,"300-6555 CH DE LA COTE-DES-NEIGES, MONTREAL, QC, H3S 2A6",,,,,,,,,,,,,,,,
Montreal,80715,CPSC LA RUELLE D'HOCHELAGA,"1600 RUE AYLWIN, MONTREAL, QC, H1W 3B8",,,,,,,,,,,,,,,,
Montreal,80725,CENTRE DE RECHERCHE ET D'AIDE POUR NARCOMANES,"110 RUE PRINCE-ARTHUR O, MONTREAL, QC, H2X 1S7",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Montreal,80735,CENTRE DE RECHERCHE ET D'AIDE POUR NARCOMANES,"1015 RUE SAINTE-CATHERINE E, MONTREAL, QC, H2L 2G4",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Montreal,80815,CENTRE DE PEDIATRIE SOCIALE DE SAINT-LAURENT,"1075 AV SAINTE-CROIX, SAINT-LAURENT, QC, H4L 3Z2",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Montreal,80915,MAISON-BLEUE PARC-EXTENSION,"7867 RUE QUERBES, MONTREAL, QC, H3N 2B9",,,,,,,,,,,,,,,,
Montreal,81065,CLSC WILLIAM C.-VAN HORNE,"1271 AV VAN HORNE, MONTREAL, QC, H2V 1K5",,,,,,,,,,,,,,,,
Montreal,81135,CPSC CENTRE-SUD,"2187 RUE LARIVIERE, MONTREAL, QC, H2K 1P5",,,,,,,,,,,,,,,,
Montreal,81195,CPSC SAINT-LAURENT - CHAMERAN,"235 RUE BLEIGNIER, MONTREAL, QC, H4N 1B1",,,,,,,,,,,,,,,,
Montreal,81265,CPSC DE VERDUN - LES PETITS RENARDS,"456 RUE CAISSE, VERDUN, QC, H4G 2C8",,ChIJNciuj4uSIE0RDsg7d4h-UZA,,Amos,CA,QC,J9T 2N2,+1 819-732-3271,,hospital,http://www.cisss-at.gouv.qc.ca/,48.5737767,-78.1180385,1745782710,hospital,0
Montreal,81325,LA MAISON CARACOL - CPSC DE PIERREFONDS-EST,"2-8652 BASSWOOD, PIERREFONDS, QC, H8Y 1S7",,ChIJuRgL6nIzIU0Ruq9e0oKICvk,,Rouyn-Noranda,CA,QC,J9X 5T2,+1 819-762-6592,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=198&ch_type=&bt_rechType=&theme=autres-ressources&ch_choixReg=&ch_rayon=0&ch_code=&page=310,48.2253979,-79.02105949999999,1745782710,hospital,0
Montreal,81385,GARAGE A MUSIQUE,"2080 AV BENNETT, MONTREAL, QC, H1V 3S6",,,,,,,,,,,,,,,,
Montreal,81495,CPSC DE LACHINE,"103-183 RUE DES ERABLES, LACHINE, QC, H8R 1N1",,,,,,,,,,,,,,,,
Montreal,81915,RESIDENCE AMBIANCE,"50 PLACE DU COMMERCE, VERDUN, QC, H3E 2C3",,,,,,,,,,,,,,,,
Montreal,81925,ENSEMBLE DES RI ET RPA DE LA REGION DE MONTREAL,"1560 RUE SHERBROOKE E, MONTREAL, QC, H2L 4M1",,ChIJRYnrMgAzIU0RgjTZQP2PuNk,,Rouyn-Noranda,CA,QC,J9X 0G8,+1 873-475-0168,,pharmacy,,48.238421,-78.98974199999999,1745782710,pharmacy,0
Montreal,83115,LA MAISON BLEUE DE VERDUN,"4936 RUE DE VERDUN, MONTREAL, QC, H4G 1N3",,ChIJuRgL6nIzIU0Ruq9e0oKICvk,,Rouyn-Noranda,CA,QC,J9X 5T2,+1 819-762-6592,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=198&ch_type=&bt_rechType=&theme=autres-ressources&ch_choixReg=&ch_rayon=0&ch_code=&page=310,48.2253979,-79.02105949999999,1745782710,hospital,0
Montreal,83175,CDE CIUSSS CENTRE-OUEST DE MONTREAL,"5767 RUE LEGARE, MONTREAL, QC, H3T 1E4",,,,,,,,,,,,,,,,
Montreal,83355,CONSEIL CRI DE SANTE ET DES SERV. SOCIAUX (BUREAU MTL),"1055 BOUL RENE-LEVESQUE, MONTREAL, QC, H2L 4S5",,ChIJyZZW4iT1lUwRw78GNiV8XEg,,Trois-Pistoles,CA,QC,G0L 4K0,+1 418-851-1111,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.1327438,-69.1593704,1745782710,hospital,0
Montreal,83365,CENTRE DE PEDIATRIE DE MONTREAL-NORD,"1-6336 RUE CHARTRAND, MONTREAL-NORD, QC, H1G 3P6",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Montreal,83455,SARALIKITAAQ CENTRE,"757 RUE DES SEIGNEURS, MONTREAL, QC, H3J 1Y2",,,,,,,,,,,,,,,,
Montreal,83505,A DEUX MAINS,"3465 AV BENNY, MONTREAL, QC, H4B 2R9",,,,,,,,,,,,,,,,
Montreal,83515,CENTRE DE SANTE AUTOCHTONE DE TIOHTIA:KE,"236-2100 AV DE MARLOWE, MONTREAL, QC, H4A 3L5",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Montreal,83575,CPSC PEYO,"467 AV OGILVY, MONTREAL, QC, H3N 1M7",,,,,,,,,,,,,,,,
Montreal,83615,AUX TROIS SENTIERS,"251 AV DES PINS OUEST, MONTREAL, QC, H2W 1R6",,,,,,,,,,,,,,,,
Montreal,90512,CLSC DE HOCHELAGA-MAISONNEUVE,"4201 RUE ONTARIO E, MONTREAL, QC, H1V 1K2",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,90522,CLINIQUE COMMUNAUTAIRE DE POINTE ST-CHARLES,"500 AV ASH, MONTREAL, QC, H3K 2R4",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Montreal,90532,CLSC DE MONTREAL-NORD,,,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,11441,"BOUL LACORDAIRE, MONTREAL-NORD, QC, H1G 4J9",22 avril 2025                                                                            Page 124 sur 128,,,,,,,,,,,,,,,,
Montreal,90702,CLSC DE RIVIERE-DES-PRAIRIES,"8655 BOUL PERRAS, MONTREAL, QC, H1E 4M7",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,90722,CLSC DE SAINT-HENRI,"3833 NOTRE-DAME O, MONTREAL, QC, H4C 1P8",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,90802,CLSC DE LA VISITATION ET GMFU DES FAUBOURGS,"1705 RUE DE LA VISITATION, MONTREAL, QC, H2L 3C3",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,90852,CLSC DE PIERREFONDS,,,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,13800,"BOUL GOUIN O, PIERREFONDS, QC, H8Z 3H6",,,,,,,,,,,,,,,,,
Montreal,91072,CLSC DE ROSEMONT,"2909 RUE RACHEL E, MONTREAL, QC, H1W 0A9",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,91082,CENTRE MULTI SSS DE SAINT-LOUIS-DU-PARC,"100-15, AV DU MONT-ROYAL O, MONTREAL, QC, H2T 2R9",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Montreal,91122,CLSC ET GMFU COTE-DES-NEIGES,"324-5700 CH DE LA COTE-DES-NEIGES, MONTREAL, QC, H3T 2A8",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,91342,CLSC DE L'EST-DE-MONTREAL,,,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,13926,"NOTRE-DAME E, MONTREAL, QC, H1A 1T5",,,,,,,,,,,,,,,,,
Montreal,91402,CLSC ET GMFU METRO,"300-1801 BOUL DE MAISONNEUVE O, MONTREAL, QC, H3H 1J9",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Montreal,92052,CLINIQUE COMMUNAUTAIRE DE POINTE ST-CHARLES (POINT DE SERVICE),"1955 RUE CENTRE, MONTREAL, QC, H3K 1J1",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Montreal,92092,CLSC MONTREAL-NORD-EST,,,,,,,,,,,,,,,,,
Montreal,92102,HOPITAL GENERAL DU LAKESHORE (CLSC),"160 AV STILLVIEW, POINTE-CLAIRE, QC, H9R 2Y2",,,,,,,,,,,,,,,,
Montreal,93292,CENTRE MULTI. SSS DE PARC-EXTENSION,"7085 RUE HUTCHISON, MONTREAL, QC, H3N 1Y9",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
