region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Saguenay Lac Saint Jean,11335,CENTRE D'HEBERGEMENT DE DOLBEAU-MISTASSINI,"116 AV DES CHUTES, DOLBEAU-MISTASSINI, QC, G8L 3X4",,2034.0,ChIJpVcDVeXz6UwRu_pMbXh91Eo,Centre de santé et de services sociaux Maria-Chapdelaine,Dolbeau-Mistassini,CA,QC,G8L 5H1,+1 418-239-1234,,hospital,,48.8910626,-72.2123319,1745808471,hospital,0
Saguenay Lac Saint Jean,11385,LE DOMAINE DU BON TEMPS,"400 AV. BERGERON, ROBERVAL QC, G8H 1K8",,2035.0,ChIJLx78Lur4wUwRJMocddqoFCM,La Bonté DiVigne,Roberval,CA,QC,G8H 2M9,+1 418-679-6547,,pharmacy,http://www.labontedivigne.com/,48.5352837,-72.27007499999999,1745808471,clinic,0
Saguenay Lac Saint Jean,11475,CENTRE D'HEBERGEMENT DE SAINT-FELICIEN,"1229 BOUL SACRE-COEUR, SAINT-FELICIEN, QC, G8K 1A5",,2036.0,ChIJu9Q-uO4HwkwR-DiA-YmVLvo,Foyer de La Paix Inc,Saint-Félicien,CA,QC,G8K 2R2,+1 418-679-1585,,hospital,,48.65260309999999,-72.4480972,1745808471,hospital,0
Saguenay Lac Saint Jean,11615,CENTRE D'HEBERGEMENT JACQUES-CARTIER,"904 JACQUES-CARTIER E, CHICOUTIMI, QC, G7H 2A9",,2037.0,ChIJHyEqF7ogwEwRhi5c9HIjl8o,Foyer St-Francois,Saguenay,CA,QC,G7H 2A9,+1 418-549-3727,,hospital,http://santesaglac.gouv.qc.ca/,48.42315849999999,-71.039735,1745808471,hospital,0
Saguenay Lac Saint Jean,11675,CENTRE D'HEBERGEMENT DES PENSEES,"3240 RUE DES PENSEES, JONQUIERE, QC, G7S 5T9",,2038.0,ChIJQzmpfZ0owEwR4e5M_0BR9BQ,Centre d’hébergement des Pensées,Saguenay,CA,QC,G7S 5T9,+1 418-695-7727,,hospital,http://santesaglac.com/,48.421772,-71.2094573,1745808471,hospital,0
Saguenay Lac Saint Jean,11685,CENTRE D'HEBERGEMENT SAINTE-MARIE,"2184 PERRIER, JONQUIERE, QC, G7X 9C9",,2039.0,ChIJ5zZXVOEowEwRrXD-jpaan5E,Résidence Saint Marie,Saguenay,CA,QC,G7X 9C9,+1 418-695-7727,,hospital,,48.414827,-71.2393483,1745808471,hospital,0
Saguenay Lac Saint Jean,11755,CENTRE D'HEBERGEMENT DE BAGOTVILLE,"562 RUE VICTORIA, LA BAIE, QC, G7B 3M6",,2040.0,ChIJaYFKIaYewEwR6o3jI9Sb60M,Villa Goyette,Saguenay,CA,QC,G7B 2N6,+1 418-544-1626,,hospital,,48.3386108,-70.8796088,1745808471,hospital,0
Saguenay Lac Saint Jean,11775,CENTRE D'HEBERGEMENT ISIDORE-GAUTHIER,"5731 AV DU PONT N, ALMA, QC, G8E 1W8",,2041.0,ChIJ10WQlYBz6kwRIL8V81jjTiA,Centre d'hébergement Isidore-Gauthier,Alma,CA,QC,G8E 1W8,+1 418-669-2000,,hospital,,48.6323433,-71.6980262,1745808471,hospital,0
Saguenay Lac Saint Jean,15605,CENTRE D'HEBERGEMENT GEORGES-HEBERT,"2841 FARADAY, JONQUIERE, QC, G7S 5C8",,2042.0,ChIJFeX4qXAowEwR-ZucNauUTFQ,Centre d’hébergement Georges-Hébert,Saguenay,CA,QC,G7S 5C8,+1 418-695-7700,,hospital,http://santesaglac.com/,48.4315795,-71.1823806,1745808471,hospital,0
Saguenay Lac Saint Jean,15915,CENTRE D'HEBERGEMENT MGR-VICTOR-TREMBLAY,"1236 RUE D'ANGOULEME, CHICOUTIMI, QC, G7H 6P9",,2043.0,ChIJh8IahCwnwEwRKsCnrFB7Jxo,Centre d'hébergement Mgr-Victor-Tremblay,Saguenay,CA,QC,G7H 6P9,+1 418-698-3907,,hospital,,48.4084471,-71.0728393,1745808471,hospital,0
Saguenay Lac Saint Jean,17845,ATELIER DE TRAVAIL DI ET TSA BRASSARD,"440 RUE BRASSARD, ROBERVAL, QC, G8H 2E1",,2044.0,ChIJezqgenP5wUwRv_NlWstfh1Q,Centre de réadaptation en déficience intellectuelle du Saguenay-Lac Saint-Jean,Roberval,CA,QC,G8H 2E1,+1 418-275-1360,,pharmacy,,48.50812029999999,-72.2206391,1745808471,clinic,0
Saguenay Lac Saint Jean,18445,FOYER DE GROUPE POUR JDA DE ROBERVAL,"200 BOUL DE LA JEUNESSE, ROBERVAL, QC, G8H 0A1",,2045.0,ChIJT-RWUoX5wUwRl8A1cdwNzW8,Centre Jeunesse du Saguenay Lac Saint Jean,Roberval,CA,QC,G8H 1A7,+1 418-275-2541,,pharmacy,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1506&ch_nom=centre+de+readaptation+pour+les+jeunes&bt_rechNom=&ch_choixReg=&ch_rayon=0&ch_code=&page=3,48.49881999999999,-72.2272433,1745808471,clinic,0
Saguenay Lac Saint Jean,18533,CLSC ET CRD SAINT-ANTOINE,"400 AV BERGERON, ROBERVAL, QC, G8H 1K8",,2046.0,ChIJf8OeIXP5wUwR0wQJJoIHEvY,Centre de santé et de services sociaux Domaine-du-Roy,Roberval,CA,QC,G8H 1K8,+1 418-275-0634,,hospital,,48.51717,-72.22540169999999,1745808471,hospital,0
Saguenay Lac Saint Jean,18643,CPEJ ET SERV EXT DE CHICOUTIMI - HOTEL-DIEU,"599 RUE DE L'HOTEL-DIEU, CHICOUTIMI, QC, G7H 0N8",,2047.0,ChIJ96T9SbIgwEwRdBf7uaV2IG8,Centres jeunesse Saguenay du Lac-Saint-Jean (les),Saguenay,CA,QC,G7H 1W1,,,pharmacy,,48.4275605,-71.0502131,1745808471,clinic,0
Saguenay Lac Saint Jean,18723,HOPITAL DE CHICOUTIMI,"305 RUE SAINT-VALLIER C.P. 5006, SAGUENAY, QC, G7H 5H6",,2048.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,19095,CLSC ET CENTRE D'HEBERGEMENT DE NORMANDIN,"1205 RUE SAINT-CYRILLE, NORMANDIN, QC, G8M 4K1",,2049.0,ChIJ2X5CztLn6UwReNrE_mkcVz0,CSSS Maria-Chapdelaine,Normandin,CA,QC,G8M 4K1,+1 418-274-1234,,hospital,http://santesaglac.gouv.qc.ca/,48.8390007,-72.5305633,1745808471,hospital,0
Saguenay Lac Saint Jean,19625,MDA MA DE ROBERVAL,"500 AV BERGERON, ROBERVAL, QC, G8H 0E1",,2050.0,ChIJfdepSw35wUwRskMcfs6FRnM,Havre du Lac St-Jean (Le),Roberval,CA,QC,G8H 1X2,+1 418-275-8121,,pharmacy,http://www.havredulacstjean.com/,48.5188002,-72.22783129999999,1745808471,clinic,0
Saguenay Lac Saint Jean,19635,MDA MA DE LA RIVIERE-SAGUENAY,"431 RUE SAINT-GERARD, SAGUENAY, QC, G7G 3N9",,2051.0,ChIJHfFJ_ospwEwRdWRURZjvrMw,Résidence en milieu familial,Saguenay,CA,QC,G7X 9B4,+1 418-412-6183,,pharmacy,,48.3980168,-71.2592176,1745808471,clinic,0
Saguenay Lac Saint Jean,19715,MDA MA DES CASCADES,"75 CH DU FOYER, ALMA, QC, G8B 0M4",,2052.0,ChIJz6C6iy526kwRZJzYiUKG8Dw,Acces Conditions Vie,Alma,CA,QC,G8B 1N1,+1 418-668-2215,,pharmacy,,48.5481363,-71.64887159999999,1745808471,clinic,0
Saguenay Lac Saint Jean,29255,CENTRE D'HEBERGEMENT ST-FRANCOIS,"912 RUE JACQUES-CARTIER E, SAGUENAY, QC, G7H 2A9",,2053.0,ChIJHyEqF7ogwEwRhi5c9HIjl8o,Foyer St-Francois,Saguenay,CA,QC,G7H 2A9,+1 418-549-3727,,hospital,http://santesaglac.gouv.qc.ca/,48.42315849999999,-71.039735,1745808471,hospital,0
Saguenay Lac Saint Jean,31117,CLINIQUE DE RADIOLOGIE DU SAGUENAY,"205-484 BOUL DU ROYAUME O, CHICOUTIMI, QC, G7H 0S7",,2054.0,ChIJV8w8LckgwEwRQrLxs9mtahc,Clinique de Radiologie,Saguenay,CA,QC,G7H 0S7,+1 418-545-3505,,hospital,http://radiologiesaguenay.ca/,48.3822479,-71.08872219999999,1745808471,hospital,0
Saguenay Lac Saint Jean,31154,RESONANCE MAGNETIQUE SAGUENAY-LAC-ST-JEAN INC.,"300-394 RUE SAINT-VALLIER, CHICOUTIMI, QC, G7H 4J1",,2055.0,ChIJE0Yn5bMgwEwRYJBHkacS-BE,Resonance Magnetique-Saguenay,Saguenay,CA,QC,G7H 4J1,+1 418-549-0202,,hospital,http://www.irmsaguenay.com/,48.4256074,-71.0508503,1745808471,hospital,0
Saguenay Lac Saint Jean,42450,HOPITAL D'ALMA,"300 CHAMPLAIN S, ALMA, QC, G8B 3N8",,2056.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,42451,HOPITAL D'ALMA,"300 CHAMPLAIN S, ALMA, QC, G8B 3N8",,2057.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,42470,HOPITAL DE CHICOUTIMI,"305 RUE SAINT-VALLIER C.P. 5006, SAGUENAY, QC, G7H 5H6",,2058.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,42471,HOPITAL DE CHICOUTIMI,"305 RUE SAINT-VALLIER C.P. 5006, SAGUENAY, QC, G7H 5H6",,2059.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,42476,HOPITAL DE CHICOUTIMI,"305 RUE SAINT-VALLIER C.P. 5006, SAGUENAY, QC, G7H 5H6",,2060.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,42480,HOPITAL DE LA BAIE,"1000 RUE DU DOCTEUR DESGAGNE, LA BAIE, QC, G7B 2Y6",,2061.0,ChIJXcEvnKQewEwRf4mVuPRWXqo,La Baie Hospital,Saguenay,CA,QC,G7B 2Y6,+1 418-544-3381,,hospital,http://www.sante.gouv.qc.ca/repertoire-ressources/prelevements/ressource/?nofiche=714&bt_rechCode=&ch_choixReg=2&page=3,48.3440161,-70.88417679999999,1745808471,hospital,0
Saguenay Lac Saint Jean,42500,HOPITAL DE DOLBEAU-MISTASSINI,"2000 BOUL SACRE-COEUR, DOLBEAU, QC, G8L 2R5",,2062.0,ChIJG8u9gOjz6UwRkfkkvyJavLs,Hospital Dolbeau-Mistassini,Dolbeau-Mistassini,CA,QC,G8L 2R5,+1 418-276-1234,,hospital,https://santesaglac.gouv.qc.ca/,48.8857987,-72.2390874,1745808471,hospital,0
Saguenay Lac Saint Jean,42501,HOPITAL DE DOLBEAU-MISTASSINI,"2000 BOUL SACRE-COEUR, DOLBEAU, QC, G8L 2R5",,2063.0,ChIJG8u9gOjz6UwRkfkkvyJavLs,Hospital Dolbeau-Mistassini,Dolbeau-Mistassini,CA,QC,G8L 2R5,+1 418-276-1234,,hospital,https://santesaglac.gouv.qc.ca/,48.8857987,-72.2390874,1745808471,hospital,0
Saguenay Lac Saint Jean,42510,HOPITAL ET CENTRE DE READAPTATION DE JONQUIERE,"2230 DE L'HOPITAL, JONQUIERE, QC, G7X 7X2",,2064.0,ChIJmXo_ZuYowEwRK0C0os3eXkw,Hôpital de Jonquière,Saguenay,CA,QC,G7X 7X2,+1 418-695-7700,,hospital,https://santesaglac.gouv.qc.ca/,48.412945,-71.23510499999999,1745808471,hospital,0
Saguenay Lac Saint Jean,42511,HOPITAL ET CENTRE DE READAPTATION DE JONQUIERE,"2230 DE L'HOPITAL, JONQUIERE, QC, G7X 7X2",,2065.0,ChIJmXo_ZuYowEwRK0C0os3eXkw,Hôpital de Jonquière,Saguenay,CA,QC,G7X 7X2,+1 418-695-7700,,hospital,https://santesaglac.gouv.qc.ca/,48.412945,-71.23510499999999,1745808471,hospital,0
Saguenay Lac Saint Jean,42516,HOPITAL ET CENTRE DE READAPTATION DE JONQUIERE,"2230 DE L'HOPITAL, JONQUIERE, QC, G7X 7X2",,2066.0,ChIJmXo_ZuYowEwRK0C0os3eXkw,Hôpital de Jonquière,Saguenay,CA,QC,G7X 7X2,+1 418-695-7700,,hospital,https://santesaglac.gouv.qc.ca/,48.412945,-71.23510499999999,1745808471,hospital,0
Saguenay Lac Saint Jean,42520,HOPITAL ET CHSLD DE ROBERVAL,"450 RUE BRASSARD, ROBERVAL, QC, G8H 1B9",,2067.0,ChIJI90euIL5wUwR5Ev9hCWdrOA,Roberval Hospital,Roberval,CA,QC,G8H 1B9,+1 418-275-0110,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1143,48.50742169999999,-72.21923799999999,1745808471,hospital,0
Saguenay Lac Saint Jean,42521,HOPITAL ET CHSLD DE ROBERVAL,"450 RUE BRASSARD, ROBERVAL, QC, G8H 1B9",,2068.0,ChIJI90euIL5wUwR5Ev9hCWdrOA,Roberval Hospital,Roberval,CA,QC,G8H 1B9,+1 418-275-0110,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1143,48.50742169999999,-72.21923799999999,1745808471,hospital,0
Saguenay Lac Saint Jean,45909,CENTRE PROTECTION ET READAPT. JDA DE ROBERVAL,"254 BOUL SAUVE, ROBERVAL, QC, G8H 1A7",,2069.0,ChIJI90euIL5wUwR5Ev9hCWdrOA,Roberval Hospital,Roberval,CA,QC,G8H 1B9,+1 418-275-0110,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1143,48.50742169999999,-72.21923799999999,1745808471,hospital,0
Saguenay Lac Saint Jean,50089,CANADIAN FORCES BASE HOSPITAL,", LA BAIE, QC, G7B 3P8",,2070.0,ChIJXcEvnKQewEwRf4mVuPRWXqo,La Baie Hospital,Saguenay,CA,QC,G7B 2Y6,+1 418-544-3381,,hospital,http://www.sante.gouv.qc.ca/repertoire-ressources/prelevements/ressource/?nofiche=714&bt_rechCode=&ch_choixReg=2&page=3,48.3440161,-70.88417679999999,1745808471,hospital,0
Saguenay Lac Saint Jean,52042,GUY LEBLANC OPTOMETRISTE,"122 DE L'EGLISE CP 1408, MISTASSINI, QC, G8L 4W4",,2071.0,ChIJy8yU7l7x6UwREdQvS-QQAWs,Opto-Réseau Dolbeau-Mistassini,Dolbeau-Mistassini,CA,QC,G8L 1H4,+1 418-276-6203,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-dolbeau-mistassini/,48.8793335,-72.2293328,1745808471,hospital,0
Saguenay Lac Saint Jean,52150,BELZILE ET TREMBLAY OPTOMETRISTES,"202-105 BOUL DE LA GRANDE-BAIE N, LA BAIE, QC, G7B 3K1",,2072.0,ChIJGZIRkLAewEwRl9sMsvmivPY,Optimum Clinique Visuelle,Saguenay,CA,QC,G7B 0A3,+1 418-544-7789,,hospital,https://optimum.ca/la-baie,48.3313638,-70.89187969999999,1745808471,hospital,0
Saguenay Lac Saint Jean,52153,"ARSENEAU & TRMBLAY, O.D.","6-400 DES SAGUENEENS, CHICOUTIMI, QC, G7H 5S5",,2073.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,52155,"MARCEL QUENNEVILLE, O.D.","1866 EDISON, JONQUIERE, QC, G7S 3E9",,2074.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,52156,MAURICE ROYER OPTOMETRISTE,"2019 BOUL MELLON, JONQUIERE, QC, G7S 3G7",,2075.0,ChIJz0DHfQ0pwEwRVByG0G51v-I,Les Mirettes,Saguenay,CA,QC,G7S 3G9,+1 418-412-9389,,hospital,https://www.mirettes.com/,48.42531269999999,-71.1815937,1745808471,hospital,0
Saguenay Lac Saint Jean,52157,CLINIQUE D'OPTOMETRIE MALTAIS,"3568 BOUL HARVEY, JONQUIERE, QC, G7X 3B4",,2076.0,ChIJC5t_z-gowEwRWBHe_dWzDic,Clinik Optik Maltais,Saguenay,CA,QC,G7X 3B4,+1 418-547-3666,,hospital,,48.4130134,-71.2306965,1745808471,hospital,0
Saguenay Lac Saint Jean,52158,"BERTRAND, BOURASSA, COTE","2367 ST-DOMINIQUE, JONQUIERE, QUEBEC, G7X 6L9",,2077.0,ChIJdV-LWSEpwEwRoOcm9qNKeVU,Auberge Des Deux Tours,Saguenay,CA,QC,G7X 6J7,+1 418-695-2022,,pharmacy,http://www.aubergedeuxtours.qc.ca/,48.40866310000001,-71.2579238,1745808471,clinic,0
Saguenay Lac Saint Jean,52159,CLINIQUE VISUELLE SAGUENAY,"3750 BOUL. DU ROYAUME, JONQUIERE, QUEBEC, G7X 0A4",,2078.0,ChIJ_ZjYnQIpwEwR2JQTRHozmdg,Optimum Clinique Visuelle Jonquière,Saguenay,CA,QC,G7X 5N2,+1 418-542-7585,,hospital,https://optimum.ca/jonquiere,48.41210340000001,-71.248037,1745808471,hospital,0
Saguenay Lac Saint Jean,52160,MARCELLE HARVEY INC.,"1055 AV DU PONT S, ALMA, QC, G8B 2V7",,2079.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,52163,IRIS CLINIQUE D'OPTOMETRIE ROBERVAL,"101-755 BOUL SAINT-JOSEPH, ROBERVAL, QC, G8H 2L4",,2080.0,ChIJ8xIY42r5wUwRy07qH_F1V74,IRIS Optométristes et Opticiens - Roberval,Roberval,CA,QC,G8H 2L4,+1 418-275-2020,,hospital,https://iris.ca/fr/trouver-une-boutique/roberval,48.5160084,-72.22163700000002,1745808471,hospital,0
Saguenay Lac Saint Jean,52164,CLINIQUE D'OPTOMETRIE JEAN-YVES GOSSELIN,"821 BOUL SAINT-JOSEPH, ROBERVAL, QC, G8H 2L6",,2081.0,ChIJ8xIY42r5wUwRy07qH_F1V74,IRIS Optométristes et Opticiens - Roberval,Roberval,CA,QC,G8H 2L4,+1 418-275-2020,,hospital,https://iris.ca/fr/trouver-une-boutique/roberval,48.5160084,-72.22163700000002,1745808471,hospital,0
Saguenay Lac Saint Jean,52165,CLINIQUE VISUELLE ENR.,"1391 BOUL WALLBERG, DOLBEAU, QC, G8L 1H3",,2082.0,ChIJgy3qvF7x6UwRqjul5S7LGtY,Préc'yeux,Dolbeau-Mistassini,CA,QC,G8L 1H3,+1 418-276-0531,,hospital,http://www.precyeux.ca/nous-joindre/,48.87851449999999,-72.229,1745808471,hospital,0
Saguenay Lac Saint Jean,52166,CLINIQUE D'OPTOMETRIE JEAN-YVES GOSSELIN,"245 6E AVENUE, DOLBEAU, QC, G8L 1X7",,2083.0,ChIJy8yU7l7x6UwREdQvS-QQAWs,Opto-Réseau Dolbeau-Mistassini,Dolbeau-Mistassini,CA,QC,G8L 1H4,+1 418-276-6203,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-dolbeau-mistassini/,48.8793335,-72.2293328,1745808471,hospital,0
Saguenay Lac Saint Jean,52167,IRIS DOLBEAU-MISTASSINI,"1245 BOUL WALLBERG, DOLBEAU, QC, G8L 1H3",,2084.0,ChIJIS7eVFnx6UwRXzIKIvcmSXM,IRIS Optométristes et Opticiens - Dolbeau-Mistassini,Dolbeau-Mistassini,CA,QC,G8L 1H3,+1 418-276-5262,,hospital,https://iris.ca/fr/trouver-une-boutique/dolbeau-mistassini,48.8774102,-72.2280217,1745808471,hospital,0
Saguenay Lac Saint Jean,52825,"R.-GUY DION, O.D. (LUNETTERIE FARHAT)","200-1448 BOUL TALBOT, CHICOUTIMI, QC, G7H 4B7",,2085.0,ChIJfxksodcgwEwRQdS7NSCrUJ8,Optimum Clinique Visuelle,Saguenay,CA,QC,G7H 4C2,+1 418-545-9391,,hospital,https://optimum.ca/chicoutimi,48.4031038,-71.06178310000001,1745808471,hospital,0
Saguenay Lac Saint Jean,52826,IRIS CLINIQUE D'OPTOMETRIE ALMA,"65 AV. ST-JOSEPH S, ALMA, QC, G8B 6V4",,2086.0,ChIJvz1_aSt26kwR0HBdEolGBCk,Clinique D'Ophtalmologie,Alma,CA,QC,G8B 2T7,+1 418-668-2234,,hospital,,48.5433883,-71.6436767,1745808471,hospital,0
Saguenay Lac Saint Jean,52830,CLAUDE VEILLETTE OPTOMETRISTE,"1179 BOUL SACRE-COEUR CP 8000, SAINT-FELICIEN, QC, G8K 2R4",,2087.0,ChIJa2-78-sHwkwRMrYcxWOw-C4,Opto-Réseau St-Félicien,Saint-Félicien,CA,QC,G8K 2R1,+1 418-679-0112,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-st-felicien/,48.65243299999999,-72.4459948,1745808471,hospital,0
Saguenay Lac Saint Jean,52875,CLINIQUE VISUELLE R.M. ET ASS.,"325 DES SAGUENEENS, CHICOUTIMI, QC, G7H 6T1",,2088.0,,,,,,,,,,,,,1745808471,,0
Saguenay Lac Saint Jean,52877,OPTIMUM CLINIQUE VISUELLE,"167 6E RUE, VILLE DE LA BAIE, QC, G7B 0A3",,2089.0,ChIJGZIRkLAewEwRl9sMsvmivPY,Optimum Clinique Visuelle,Saguenay,CA,QC,G7B 0A3,+1 418-544-7789,,hospital,https://optimum.ca/la-baie,48.3313638,-70.89187969999999,1745808471,hospital,0
Saguenay Lac Saint Jean,52879,CLINIQUE D'OPTOMETRIE CHICOUTIMI,"302 SAINT-VALLIER, CHICOUTIMI, QC, G7H 4J1",,2090.0,ChIJE0Yn5bMgwEwRR8BNZyouj7g,Clinique de Gynécologie du Saguenay,Saguenay,CA,QC,G7H 4J1,+1 418-545-2666,,hospital,,48.4256074,-71.0508503,1745808471,hospital,0
Saguenay Lac Saint Jean,52911,CLINIQUE VISUELLE MULTI-VISION,"367 RACINE E, CHICOUTIMI, QC, G7H 1S8",,2091.0,ChIJGZIRkLAewEwRl9sMsvmivPY,Optimum Clinique Visuelle,Saguenay,CA,QC,G7B 0A3,+1 418-544-7789,,hospital,https://optimum.ca/la-baie,48.3313638,-70.89187969999999,1745808471,hospital,0
Saguenay Lac Saint Jean,52949,CLINIQUE VISUELLE ST-FELICIEN,"1200 BOUL SAINT-FELICIEN, SAINT-FELICIEN, QC, G8K 2N6",,2092.0,ChIJxZFc_O4HwkwR34OUo3f84II,Clinique Visuelle Préc'yeux,Saint-Félicien,CA,QC,G8K 2R2,+1 418-679-2522,,hospital,http://www.precyeux.ca/,48.65511009999999,-72.4483688,1745808471,hospital,0
Saguenay Lac Saint Jean,52983,LUNETTERIE OPTI-SAG,"B-53B-1401 BOUL TALBOT, CHICOUTIMI, QC, G7H 5N6",,2093.0,ChIJAwgk5dYgwEwRuaDLTo_laGc,Optique Santé,Saguenay,CA,QC,G7H 7S2,+1 418-543-2020,,hospital,http://www.optiquesante.com/,48.404046,-71.0612919,1745808471,hospital,0
Saguenay Lac Saint Jean,52984,R-GUY DION O.D.,"1401 BOUL TALBOT, CHICOUTIMI, QC, G7H 5N6",,2094.0,ChIJVY7FA9ogwEwRyoLdiLxMv7c,Place du Royaume,Saguenay,CA,QC,G7H 5N7,+1 418-545-2721,,pharmacy,http://www.placeduroyaume.com/,48.404528,-71.055568,1745808471,clinic,0
Saguenay Lac Saint Jean,53161,CENTRE OPTIQUE SEARS,"750 AV DUPONT N, ALMA, QC, G8B 6T5",,2095.0,ChIJvz1_aSt26kwR0HBdEolGBCk,Clinique D'Ophtalmologie,Alma,CA,QC,G8B 2T7,+1 418-668-2234,,hospital,,48.5433883,-71.6436767,1745808471,hospital,0
Saguenay Lac Saint Jean,53167,OPTI-CLUB CHICOUTIMI,"2500 BOUL TALBOT, CHICOUTIMI, QC, G7H 5B1",,2096.0,ChIJjSp3p8UhwEwRurLthUU1-9Q,Costco Opti-Club,Saguenay,CA,QC,G7H 5B1,+1 418-696-3586,,hospital,https://www.costco.ca/warehouse-locations/chicoutimi-qc-536.html,48.38353539999999,-71.0836843,1745808471,hospital,0
Saguenay Lac Saint Jean,53204,LUNETTERIE OPTIMUM,"725 CH DU PONT TACHE N, ALMA, QC, G8B 5B7",,2097.0,ChIJIyHpglhmCUERLcz2aInpH_A,Optimum Clinique Visuelle,Alma,CA,QC,G8B 2T7,+1 418-668-3622,,hospital,https://optimum.ca/alma,48.54255020000001,-71.6444602,1745808471,hospital,0
Saguenay Lac Saint Jean,53251,CLINIQUE D'OPTOMETRIE M.DEBAETS,"1E-10 SAINT-ANTOINE, METABETCHOUAN, QC, G8G 1G9",,2098.0,ChIJGy25nzjdwUwRsRtyXndjqW0,Opto-Réseau Métabetchouan,Métabetchouan-Lac-à-la-Croix,CA,QC,G8G 1G9,+1 418-349-9000,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-metabetchouan/,48.4255001,-71.870404,1745808471,hospital,0
Saguenay Lac Saint Jean,53303,LE CENTRE DU LASER,"130 BOUL BARETTE, CHICOUTIMI, QC, G7H 7W8",,2099.0,ChIJyzZfkNMmwEwRYcYIX6K9ncE,Lasérothérapie 3001 : Centre Multisoins Sophie Laberge (Saguenay),Saguenay,CA,QC,G7H 6R9,+1 418-543-9052,,hospital,http://www.multisoinssophie.com/,48.3976328,-71.0807736,1745808471,hospital,0
Saguenay Lac Saint Jean,53316,IRIS-JONQUIERE,"44-3460 BOUL SAINT-FRANCOIS, JONQUIERE, QC, G7X 8L3",,2100.0,ChIJ33FzNekowEwRNSMpFOOj7N8,IRIS Optométristes et Opticiens - Jonquière,Saguenay,CA,QC,G7X 8L3,+1 418-547-4544,,hospital,https://iris.ca/fr/trouver-une-boutique/les-galeries-jonquiere,48.4139779,-71.22508239999999,1745808471,hospital,0
Saguenay Lac Saint Jean,53482,OPTOPLUS,"39A-705 AV DU PONT N, ALMA, QC, G8B 6T5",,2101.0,ChIJz_NlWIfYwUwRwR9RugeLgLk,OPTOPLUS - Centre Visuel d’Alma,Alma,CA,QC,G8B 6W7,+1 418-668-6119,,hospital,https://www.optoplus.com/clinique-optometrique/60/optoplus-clinique-visuelle-harvey-savard/?utm_source=google&utm_medium=local,48.5353028,-71.649577,1745808471,hospital,0
Saguenay Lac Saint Jean,53483,JEAN GAUDETTE OPTOMETRISTE,"491 DES CHAMPS-ELYSEES, CHICOUTIMI, QC, G7H 5V7",,2102.0,ChIJQ3hFbtAgwEwRaZMmPINVz08,Gaudette Jean Dr O D,Saguenay,CA,QC,G7H 5V7,+1 418-545-4318,,hospital,,48.40867780000001,-71.0557573,1745808471,hospital,0
Saguenay Lac Saint Jean,53501,NGUYEN DANG TOAN O.D.,"30AA-1401 BOUL TALBOT, CHICOUTIMI, QC, G7H 5N6",,2103.0,ChIJVVUFZtAgwEwREhDZdL1cb8U,Via Capitale Saguenay/Lac St-Jean - Chicoutimi : Marc-André Desbiens,Saguenay,CA,QC,G7H 4B7,+1 418-817-5333,,pharmacy,http://marcandredesbiens.com/,48.40798160000001,-71.05572409999999,1745808471,clinic,0
Saguenay Lac Saint Jean,53503,MARIE-JOSEE FORTIN O.D.,"100-3653 BOUL HARVEY, JONQUIERE, QC, G7X 3A9",,2104.0,ChIJMRHtxR8pwEwReZQ0w0_rJCg,Clinique De Médecine Familiale Jonquiere Enr et GMF de Jonquière,Saguenay,CA,QC,G7X 2Z5,+1 418-542-7519,,hospital,http://gmfjonquiere.com/,48.413522,-71.248597,1745808471,hospital,0
Saguenay Lac Saint Jean,53521,3017 - WAL-MART (CHICOUTIMI),"1451 BOUL TALBOT, CHICOUTIMI, QC, G7H 4C1",,2105.0,ChIJe0y0thB4dEsRhw8oRcNPcyg,Walmart Supercentre,Saguenay,CA,QC,G7H 5N6,+1 418-693-1500,,pharmacy,https://www.walmart.ca/en/stores-near-me/chicoutimi-store-3017?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,48.402912,-71.0570369,1745808471,clinic,0
